 userid |   ddate    | tpos | lengthh 
    569 | 2014-02-15 |   59 |      17
    570 | 2014-02-17 |   90 |      13
    571 | 2014-02-14 |   59 |      20
    572 | 2014-02-12 |   34 |      16
    573 | 2014-02-17 |   76 |      14
    574 | 2014-02-16 |   72 |      13
    574 | 2014-02-15 |   59 |      13
    575 | 2014-02-16 |   71 |      18
    576 | 2014-02-10 |   13 |      15
    577 | 2014-02-16 |   79 |      19
    578 | 2014-02-16 |   81 |      14
    579 | 2014-02-12 |   34 |      16
    580 | 2014-02-16 |   64 |      15
    581 | 2014-02-09 |    3 |      15
    582 | 2014-02-16 |   70 |      14
    583 | 2014-02-17 |   72 |      14
    584 | 2014-02-10 |   21 |      19
    585 | 2014-02-11 |   24 |      17
    586 | 2014-02-16 |   74 |      17
    587 | 2014-02-16 |   70 |      19
    588 | 2014-02-15 |   72 |      16
    589 | 2014-02-13 |   36 |      15
    589 | 2014-02-16 |   71 |      15
    590 | 2014-02-16 |   72 |      15
    591 | 2014-02-14 |   47 |      15
    592 | 2014-02-15 |   61 |      16
    593 | 2014-02-16 |  105 |      15
    593 | 2014-02-11 |   37 |      15
    593 | 2014-02-15 |   90 |      15
    593 | 2014-02-10 |   22 |      15
    594 | 2014-02-16 |   86 |      14
    595 | 2014-02-14 |   69 |      16
    596 | 2014-02-12 |   38 |      14
    596 | 2014-02-13 |   52 |      14
    597 | 2014-02-16 |   77 |      16
    598 | 2014-02-12 |   32 |      14
    599 | 2014-02-17 |   77 |      13
    600 | 2014-02-09 |    5 |      18
    601 | 2014-02-10 |   13 |      12
    601 | 2014-02-11 |   25 |      12
    601 | 2014-02-15 |   56 |      12
    602 | 2014-02-13 |   37 |      17
    603 | 2014-02-13 |   32 |      11
    604 | 2014-02-12 |   48 |      18
    605 | 2014-02-09 |    6 |      19
    606 | 2014-02-14 |   49 |      14
    607 | 2014-02-14 |   50 |      20
    608 | 2014-02-14 |   37 |      13
    609 | 2014-02-15 |   66 |      16
    610 | 2014-02-10 |   20 |      15
    611 | 2014-02-16 |   72 |      15
    612 | 2014-02-14 |   36 |      13
    612 | 2014-02-17 |   66 |      13
    613 | 2014-02-11 |   25 |      17
    614 | 2014-02-12 |   38 |      14
    615 | 2014-02-15 |   51 |      16
    616 | 2014-02-17 |   87 |      16
    617 | 2014-02-17 |   88 |      16
    618 | 2014-02-13 |   52 |      13
    618 | 2014-02-11 |   31 |      13
    619 | 2014-02-10 |   18 |      16
    620 | 2014-02-09 |    5 |      18
    621 | 2014-02-11 |   24 |      14
    622 | 2014-02-17 |  102 |      15
    622 | 2014-02-14 |   67 |      15
    623 | 2014-02-16 |   56 |      14
    624 | 2014-02-17 |   80 |      14
    624 | 2014-02-16 |   66 |      14
    625 | 2014-02-12 |   40 |      14
    626 | 2014-02-11 |   18 |      16
    627 | 2014-02-11 |   28 |      16
    628 | 2014-02-17 |   83 |      15
    629 | 2014-02-13 |   34 |      18
    630 | 2014-02-14 |   55 |      18
    631 | 2014-02-14 |   55 |      14
    631 | 2014-02-15 |   69 |      14
    632 | 2014-02-10 |   19 |      14
    633 | 2014-02-12 |   36 |      12
    633 | 2014-02-11 |   24 |      12
    634 | 2014-02-15 |   81 |      17
    635 | 2014-02-14 |   42 |      11
    635 | 2014-02-09 |    3 |      11
    636 | 2014-02-15 |   70 |      15
    637 | 2014-02-12 |   26 |      14
    637 | 2014-02-15 |   57 |      14
    638 | 2014-02-11 |   27 |      14
    639 | 2014-02-17 |   80 |      13
    640 | 2014-02-10 |   16 |      13
    641 | 2014-02-12 |   44 |      16
    642 | 2014-02-12 |   26 |      16
    643 | 2014-02-14 |   44 |      19
    644 | 2014-02-10 |   13 |      16
    645 | 2014-02-10 |   17 |      14
    645 | 2014-02-16 |   82 |      14
    646 | 2014-02-14 |   48 |      14
    647 | 2014-02-09 |    9 |      14
    647 | 2014-02-10 |   23 |      14
    648 | 2014-02-12 |   21 |      13
    649 | 2014-02-12 |   24 |      16
    650 | 2014-02-15 |   72 |      17
    651 | 2014-02-09 |    6 |      12
    652 | 2014-02-17 |   82 |      16
    653 | 2014-02-09 |    8 |      15
    653 | 2014-02-13 |   53 |      15
    654 | 2014-02-12 |   43 |      16
    654 | 2014-02-09 |    8 |      16
    655 | 2014-02-09 |    7 |      18
    656 | 2014-02-17 |   76 |      15
    657 | 2014-02-12 |   28 |      20
    658 | 2014-02-10 |   22 |      16
    659 | 2014-02-11 |   25 |      17
    660 | 2014-02-12 |   37 |      14
    661 | 2014-02-17 |   86 |      14
    662 | 2014-02-12 |   38 |      16
    663 | 2014-02-14 |   57 |      14
    664 | 2014-02-10 |   20 |      15
    664 | 2014-02-09 |    5 |      15
    665 | 2014-02-15 |   63 |      18
    666 | 2014-02-10 |   10 |      14
    667 | 2014-02-10 |   22 |      16
    668 | 2014-02-16 |   89 |      16
    669 | 2014-02-12 |   34 |      15
    670 | 2014-02-13 |   42 |      15
    670 | 2014-02-14 |   57 |      15
    671 | 2014-02-13 |   27 |      12
    671 | 2014-02-15 |   50 |      12
    672 | 2014-02-11 |   18 |      17
    673 | 2014-02-09 |    9 |      12
    673 | 2014-02-13 |   53 |      12
    673 | 2014-02-11 |   31 |      12
    674 | 2014-02-09 |    1 |      18
    675 | 2014-02-17 |   72 |      13
    676 | 2014-02-17 |   93 |      15
    677 | 2014-02-09 |    8 |      14
    678 | 2014-02-13 |   33 |      17
    679 | 2014-02-16 |   68 |      16
    680 | 2014-02-15 |   67 |      14
    681 | 2014-02-11 |   29 |      14
    682 | 2014-02-10 |    8 |      15
    683 | 2014-02-12 |   26 |      16
    684 | 2014-02-13 |   44 |      15
    684 | 2014-02-10 |   11 |      15
    685 | 2014-02-14 |   49 |      16
    686 | 2014-02-15 |   69 |      17
    687 | 2014-02-11 |   23 |      12
    688 | 2014-02-15 |   51 |      13
    689 | 2014-02-17 |   79 |      18
    690 | 2014-02-14 |   51 |      16
    691 | 2014-02-09 |    4 |      14
    692 | 2014-02-12 |   35 |      14
    692 | 2014-02-14 |   55 |      14
    693 | 2014-02-15 |   65 |      17
    694 | 2014-02-15 |   57 |      13
    695 | 2014-02-11 |   19 |      17
    696 | 2014-02-12 |   34 |      15
    697 | 2014-02-13 |   43 |      14
    698 | 2014-02-10 |   17 |      14
    699 | 2014-02-10 |   16 |      12
    700 | 2014-02-10 |   22 |      13
    700 | 2014-02-09 |    9 |      13
    701 | 2014-02-13 |   40 |      13
    702 | 2014-02-12 |   40 |      16
    703 | 2014-02-12 |   38 |      15
    704 | 2014-02-14 |   61 |      13
    704 | 2014-02-12 |   37 |      13
    704 | 2014-02-09 |    4 |      13
    705 | 2014-02-10 |   16 |      14
    706 | 2014-02-11 |   28 |      14
    707 | 2014-02-13 |   38 |      14
    708 | 2014-02-12 |   35 |      15
    709 | 2014-02-13 |   45 |      16
    710 | 2014-02-15 |   58 |      15
    711 | 2014-02-17 |   93 |      17
    712 | 2014-02-17 |   72 |      14
    713 | 2014-02-11 |   24 |      17
    714 | 2014-02-15 |   67 |      14
    715 | 2014-02-09 |    4 |      16
    716 | 2014-02-13 |   51 |      15
    717 | 2014-02-14 |   52 |      15
    718 | 2014-02-12 |   41 |      14
    719 | 2014-02-11 |   22 |      10
    719 | 2014-02-17 |   67 |      10
    719 | 2014-02-12 |   32 |      10
    720 | 2014-02-16 |   67 |      17
    721 | 2014-02-11 |   22 |      11
    721 | 2014-02-14 |   45 |      11
    722 | 2014-02-16 |   65 |      14
    723 | 2014-02-15 |   58 |      18
    724 | 2014-02-10 |   16 |      15
    725 | 2014-02-16 |   79 |      15
    726 | 2014-02-09 |    5 |      15
    726 | 2014-02-10 |   20 |      15
    727 | 2014-02-10 |   15 |      14
    728 | 2014-02-13 |   46 |      19
    729 | 2014-02-09 |    5 |      15
    730 | 2014-02-09 |    8 |      13
    731 | 2014-02-13 |   35 |      14
    732 | 2014-02-16 |   71 |      17
    733 | 2014-02-10 |   16 |      19
    734 | 2014-02-09 |    9 |      11
    734 | 2014-02-15 |   54 |      11
    735 | 2014-02-14 |   53 |      12
    735 | 2014-02-09 |   10 |      12
    736 | 2014-02-10 |   14 |      12
    737 | 2014-02-11 |   37 |      15
    737 | 2014-02-09 |   11 |      15
    738 | 2014-02-13 |   37 |      16
    739 | 2014-02-10 |    7 |      15
    740 | 2014-02-11 |   28 |      14
    741 | 2014-02-17 |   80 |      13
    742 | 2014-02-09 |    8 |      15
    743 | 2014-02-10 |   21 |      17
    744 | 2014-02-10 |   18 |      17
    745 | 2014-02-12 |   31 |      13
    746 | 2014-02-09 |    7 |      17
    747 | 2014-02-17 |   74 |      14
    748 | 2014-02-14 |   51 |      17
    749 | 2014-02-11 |   28 |      15
    750 | 2014-02-16 |   66 |      12
    750 | 2014-02-17 |   78 |      12
    750 | 2014-02-09 |    7 |      12
    751 | 2014-02-14 |   51 |      15
    751 | 2014-02-09 |    3 |      15
    752 | 2014-02-16 |   80 |      15
    752 | 2014-02-14 |   52 |      15
    753 | 2014-02-11 |   21 |      17
    754 | 2014-02-14 |   58 |      18
    755 | 2014-02-12 |   31 |      16
    756 | 2014-02-14 |   56 |      19
    757 | 2014-02-17 |   84 |      14
    757 | 2014-02-11 |   32 |      14
    758 | 2014-02-11 |   27 |      15
    758 | 2014-02-12 |   42 |      15
    759 | 2014-02-17 |   72 |      16
    760 | 2014-02-12 |   25 |      15
    761 | 2014-02-09 |    9 |      14
    761 | 2014-02-15 |   65 |      14
    761 | 2014-02-11 |   30 |      14
    762 | 2014-02-12 |   28 |      16
    763 | 2014-02-16 |   74 |      13
    764 | 2014-02-12 |   36 |      14
    765 | 2014-02-11 |   23 |      16
    766 | 2014-02-10 |   11 |      14
    767 | 2014-02-15 |   69 |      19
    768 | 2014-02-10 |   11 |      18
    769 | 2014-02-09 |    2 |      12
    770 | 2014-02-16 |   75 |      15
    771 | 2014-02-10 |   18 |      15
    772 | 2014-02-12 |   35 |      21
    773 | 2014-02-17 |   72 |      13
    774 | 2014-02-14 |   57 |      16
    775 | 2014-02-11 |   21 |      12
    775 | 2014-02-14 |   46 |      12
    776 | 2014-02-15 |   73 |      18
    777 | 2014-02-11 |   20 |      12
    778 | 2014-02-13 |   48 |      13
    779 | 2014-02-15 |   62 |      13
    779 | 2014-02-17 |   88 |      13
    779 | 2014-02-16 |   75 |      13
    780 | 2014-02-15 |   57 |      14
    781 | 2014-02-09 |    6 |      15
    782 | 2014-02-13 |   53 |      16
    783 | 2014-02-13 |   45 |      14
    784 | 2014-02-10 |   20 |      16
    785 | 2014-02-11 |   28 |      17
    786 | 2014-02-11 |   21 |      16
    786 | 2014-02-15 |   72 |      16
    786 | 2014-02-13 |   48 |      16
    787 | 2014-02-17 |  106 |      16
    788 | 2014-02-09 |    4 |      15
    788 | 2014-02-11 |   30 |      15
    789 | 2014-02-10 |   11 |      14
    789 | 2014-02-11 |   25 |      14
    790 | 2014-02-16 |   83 |      13
    790 | 2014-02-10 |   16 |      13
    791 | 2014-02-11 |   21 |      14
    792 | 2014-02-13 |   43 |      13
    793 | 2014-02-14 |   55 |      14
    793 | 2014-02-16 |   78 |      14
    794 | 2014-02-13 |   44 |      18
    795 | 2014-02-12 |   32 |      14
    796 | 2014-02-16 |   59 |      15
    797 | 2014-02-11 |   15 |      14
    798 | 2014-02-10 |   14 |      18
    799 | 2014-02-16 |   64 |      14
    800 | 2014-02-17 |   86 |      14
    801 | 2014-02-09 |    4 |      15
    801 | 2014-02-17 |   81 |      15
    802 | 2014-02-15 |   64 |      18
    803 | 2014-02-10 |   18 |      14
    804 | 2014-02-15 |   55 |      13
    804 | 2014-02-16 |   68 |      13
    805 | 2014-02-09 |    8 |      15
    806 | 2014-02-17 |   79 |      13
    806 | 2014-02-09 |    5 |      13
    807 | 2014-02-15 |   68 |      15
    807 | 2014-02-11 |   29 |      15
    808 | 2014-02-13 |   46 |      14
    809 | 2014-02-09 |    9 |      13
    810 | 2014-02-13 |   40 |      16
    811 | 2014-02-17 |   85 |      14
    811 | 2014-02-16 |   71 |      14
    812 | 2014-02-09 |    7 |      14
    812 | 2014-02-14 |   58 |      14
    813 | 2014-02-14 |   54 |      17
    814 | 2014-02-16 |   64 |      14
    814 | 2014-02-17 |   78 |      14
    815 | 2014-02-09 |    8 |      17
    816 | 2014-02-17 |   90 |      14
    817 | 2014-02-13 |   34 |      18
    818 | 2014-02-11 |   26 |      13
    819 | 2014-02-09 |   10 |      13
    820 | 2014-02-13 |   36 |      18
    821 | 2014-02-13 |   37 |      14
    822 | 2014-02-16 |   63 |      16
    823 | 2014-02-17 |   79 |      16
    824 | 2014-02-15 |   69 |      17
    825 | 2014-02-17 |   76 |      14
    826 | 2014-02-14 |   56 |      15
    827 | 2014-02-13 |   43 |      15
    828 | 2014-02-17 |   73 |      12
    829 | 2014-02-12 |   30 |      19
    830 | 2014-02-16 |   75 |      15
    831 | 2014-02-14 |   50 |      15
    832 | 2014-02-13 |   53 |      14
    832 | 2014-02-16 |   77 |      14
    832 | 2014-02-12 |   39 |      14
    833 | 2014-02-10 |   17 |      16
    834 | 2014-02-10 |   14 |      16
    835 | 2014-02-14 |   56 |      14
    836 | 2014-02-14 |   44 |      17
    837 | 2014-02-13 |   47 |      14
    838 | 2014-02-17 |   91 |      15
    839 | 2014-02-15 |   48 |      14
    840 | 2014-02-14 |   39 |      13
    841 | 2014-02-09 |    3 |      13
    842 | 2014-02-13 |   47 |      18
    843 | 2014-02-09 |    5 |      14
    844 | 2014-02-14 |   60 |      16
    845 | 2014-02-10 |   14 |      14
    846 | 2014-02-10 |   13 |      13
    846 | 2014-02-16 |   56 |      13
    847 | 2014-02-17 |   64 |      13
    848 | 2014-02-12 |   39 |      12
    848 | 2014-02-11 |   27 |      12
    849 | 2014-02-13 |   38 |      12
    849 | 2014-02-11 |   21 |      12
    850 | 2014-02-17 |   77 |      15
    851 | 2014-02-16 |   75 |      17
    852 | 2014-02-14 |   55 |      15
    853 | 2014-02-14 |   41 |      15
    854 | 2014-02-11 |   28 |      19
    855 | 2014-02-11 |   26 |      14
    856 | 2014-02-11 |   20 |      15
    856 | 2014-02-12 |   35 |      15
    857 | 2014-02-17 |   64 |      14
    858 | 2014-02-15 |   62 |      21
    859 | 2014-02-17 |   83 |      14
    860 | 2014-02-13 |   40 |      15
    861 | 2014-02-13 |   44 |      16
    862 | 2014-02-09 |    1 |      16
    863 | 2014-02-13 |   52 |      14
    864 | 2014-02-11 |   18 |      17
    865 | 2014-02-09 |    8 |      13
    866 | 2014-02-11 |   22 |      15
    867 | 2014-02-11 |   30 |      17
    868 | 2014-02-16 |   82 |      15
    869 | 2014-02-16 |   85 |      16
    870 | 2014-02-11 |   24 |      13
    871 | 2014-02-14 |   54 |      15
    872 | 2014-02-12 |   36 |      17
    873 | 2014-02-11 |   27 |      13
    873 | 2014-02-09 |    4 |      13
    874 | 2014-02-11 |   28 |      15
    875 | 2014-02-12 |   37 |      12
    876 | 2014-02-12 |   37 |      14
    876 | 2014-02-17 |   88 |      14
    877 | 2014-02-14 |   60 |      15
    878 | 2014-02-17 |   84 |      12
    878 | 2014-02-14 |   51 |      12
    879 | 2014-02-14 |   47 |      13
    879 | 2014-02-17 |   81 |      13
    879 | 2014-02-16 |   68 |      13
    880 | 2014-02-14 |   51 |      14
    881 | 2014-02-16 |   73 |      14
    882 | 2014-02-12 |   28 |      15
    883 | 2014-02-13 |   34 |      12
    883 | 2014-02-09 |    5 |      12
    884 | 2014-02-15 |   69 |      17
    885 | 2014-02-11 |   27 |      16
    886 | 2014-02-16 |   78 |      14
    887 | 2014-02-17 |   80 |      17
    888 | 2014-02-12 |   33 |      16
    889 | 2014-02-11 |   22 |      16
    890 | 2014-02-13 |   40 |      14
    891 | 2014-02-11 |   24 |      16
    892 | 2014-02-15 |   54 |      14
    893 | 2014-02-17 |   82 |      16
    894 | 2014-02-13 |   58 |      16
    894 | 2014-02-12 |   42 |      16
    894 | 2014-02-09 |    5 |      16
    895 | 2014-02-12 |   33 |      16
    896 | 2014-02-11 |   27 |      16
    897 | 2014-02-15 |   68 |      15
    898 | 2014-02-13 |   40 |      13
    898 | 2014-02-14 |   53 |      13
    899 | 2014-02-11 |   27 |      13
    899 | 2014-02-17 |   84 |      13
    900 | 2014-02-16 |   66 |      16
    901 | 2014-02-16 |   70 |      16
    901 | 2014-02-14 |   47 |      16
    902 | 2014-02-12 |   46 |      18
    903 | 2014-02-09 |    9 |      13
    904 | 2014-02-12 |   29 |      14
    905 | 2014-02-14 |   59 |      16
    906 | 2014-02-12 |   28 |      16
    907 | 2014-02-08 |    0 |      12
    908 | 2014-02-12 |   36 |      17
    909 | 2014-02-11 |   23 |      14
    910 | 2014-02-13 |   32 |      14
    911 | 2014-02-09 |    4 |      15
    911 | 2014-02-13 |   52 |      15
    912 | 2014-02-10 |   16 |      17
    913 | 2014-02-13 |   47 |      17
    914 | 2014-02-12 |   38 |      13
    915 | 2014-02-09 |    6 |      16
    916 | 2014-02-10 |   18 |      17
    917 | 2014-02-10 |   11 |      16
    918 | 2014-02-10 |    8 |      14
    919 | 2014-02-15 |   64 |      13
    919 | 2014-02-09 |    6 |      13
    919 | 2014-02-13 |   43 |      13
    920 | 2014-02-17 |   64 |      12
    921 | 2014-02-12 |   38 |      16
    922 | 2014-02-15 |   70 |      15
    923 | 2014-02-13 |   50 |      18
    924 | 2014-02-16 |   74 |      15
    925 | 2014-02-12 |   32 |      14
    926 | 2014-02-09 |    8 |      13
    927 | 2014-02-13 |   51 |      16
    927 | 2014-02-10 |   15 |      16
    928 | 2014-02-17 |   95 |      16
    929 | 2014-02-16 |   55 |      11
    930 | 2014-02-15 |   58 |      12
    931 | 2014-02-16 |   75 |      16
    932 | 2014-02-09 |    5 |      13
    933 | 2014-02-16 |   76 |      13
    933 | 2014-02-09 |    5 |      13
    934 | 2014-02-12 |   34 |      18
    935 | 2014-02-15 |   71 |      18
    936 | 2014-02-12 |   39 |      17
    937 | 2014-02-12 |   30 |      15
    938 | 2014-02-14 |   53 |      14
    939 | 2014-02-10 |   19 |      14
    939 | 2014-02-17 |   90 |      14
    940 | 2014-02-17 |  103 |      17
    941 | 2014-02-14 |   61 |      15
    942 | 2014-02-12 |   30 |      14
    943 | 2014-02-12 |   34 |      14
    943 | 2014-02-15 |   64 |      14
    944 | 2014-02-09 |    9 |      11
    945 | 2014-02-15 |   61 |      14
    946 | 2014-02-14 |   55 |      16
    947 | 2014-02-14 |   52 |      13
    948 | 2014-02-14 |   54 |      15
    949 | 2014-02-11 |   26 |      12
    950 | 2014-02-11 |   26 |      18
    951 | 2014-02-16 |   75 |      14
    951 | 2014-02-15 |   61 |      14
    952 | 2014-02-13 |   54 |      13
    952 | 2014-02-11 |   33 |      13
    952 | 2014-02-09 |    8 |      13
    953 | 2014-02-12 |   43 |      13
    953 | 2014-02-09 |    8 |      13
    953 | 2014-02-16 |   75 |      13
    954 | 2014-02-10 |   11 |      14
    955 | 2014-02-17 |   82 |      16
    956 | 2014-02-09 |    2 |      13
    957 | 2014-02-13 |   43 |      15
    958 | 2014-02-15 |   66 |      14
    958 | 2014-02-10 |   14 |      14
    959 | 2014-02-10 |   16 |      14
    960 | 2014-02-12 |   35 |      19
    961 | 2014-02-17 |   72 |      13
    962 | 2014-02-13 |   46 |      14
    963 | 2014-02-17 |   79 |      15
    964 | 2014-02-17 |   86 |      18
