 userid |   ddate    | tpos | lengthh 
    535 | 2014-02-09 |    8 |      16
    536 | 2014-02-14 |   55 |      15
    537 | 2014-02-27 |  175 |      21
    538 | 2014-02-09 |    2 |      16
    539 | 2014-02-15 |   51 |      15
    540 | 2014-02-12 |   37 |      18
    541 | 2014-02-19 |  108 |      15
    542 | 2014-02-10 |   18 |      16
    543 | 2014-02-09 |    3 |      13
    543 | 2014-02-15 |   56 |      13
    544 | 2014-02-18 |   92 |      16
    544 | 2014-02-21 |  134 |      16
    545 | 2014-02-22 |  125 |      15
    546 | 2014-02-10 |   12 |      17
    546 | 2014-02-11 |   29 |      17
    546 | 2014-02-18 |  100 |      17
    547 | 2014-02-11 |   23 |      19
    548 | 2014-02-20 |  104 |      18
    549 | 2014-02-23 |  146 |      14
    550 | 2014-02-21 |  122 |      13
    550 | 2014-02-10 |   14 |      13
    551 | 2014-02-15 |   53 |      16
    552 | 2014-02-15 |   50 |      15
    553 | 2014-02-25 |  147 |      16
    554 | 2014-02-23 |  146 |      14
    555 | 2014-02-21 |  135 |      16
    556 | 2014-02-19 |   93 |      16
    557 | 2014-02-14 |   59 |      18
    558 | 2014-02-18 |   79 |      16
    559 | 2014-02-22 |  144 |      16
    559 | 2014-02-19 |  108 |      16
    560 | 2014-02-09 |    7 |      16
    561 | 2014-02-18 |   97 |      16
    562 | 2014-02-24 |  157 |      17
    563 | 2014-02-11 |   25 |      17
    564 | 2014-02-15 |   59 |      14
    565 | 2014-02-23 |  158 |      16
    565 | 2014-02-13 |   42 |      16
    566 | 2014-02-25 |  157 |      17
    567 | 2014-02-12 |   30 |      16
    568 | 2014-02-11 |   34 |      19
    569 | 2014-02-17 |   92 |      18
    570 | 2014-02-22 |  155 |      17
    571 | 2014-02-26 |  168 |      14
    572 | 2014-02-21 |  140 |      16
    573 | 2014-02-20 |  104 |      14
    574 | 2014-02-15 |   59 |      18
    575 | 2014-02-10 |   14 |      16
    576 | 2014-02-15 |   74 |      15
    577 | 2014-02-23 |  146 |      15
    578 | 2014-02-19 |  113 |      19
    579 | 2014-02-19 |  118 |      16
    580 | 2014-02-09 |    7 |      13
    580 | 2014-02-10 |   20 |      13
    581 | 2014-02-18 |   97 |      18
    582 | 2014-02-09 |    4 |      15
    583 | 2014-02-10 |    8 |      14
    584 | 2014-02-16 |   60 |      16
    585 | 2014-02-12 |   35 |      16
    586 | 2014-02-20 |  115 |      18
    587 | 2014-02-15 |   66 |      19
    588 | 2014-02-25 |  165 |      15
    588 | 2014-02-22 |  133 |      15
    588 | 2014-02-17 |   79 |      15
    589 | 2014-02-15 |   67 |      14
    589 | 2014-02-18 |   96 |      14
    590 | 2014-02-25 |  144 |      16
    591 | 2014-02-19 |   92 |      14
    592 | 2014-02-16 |   67 |      16
    593 | 2014-02-18 |   90 |      17
    593 | 2014-02-13 |   32 |      17
    594 | 2014-02-16 |   57 |      17
    595 | 2014-02-19 |  105 |      17
    596 | 2014-02-11 |   29 |      16
    596 | 2014-02-25 |  174 |      16
    597 | 2014-02-10 |   12 |      17
    598 | 2014-02-09 |    5 |      17
    599 | 2014-02-12 |   27 |      16
    600 | 2014-02-16 |   71 |      14
    600 | 2014-02-15 |   57 |      14
    601 | 2014-02-21 |  110 |      16
    602 | 2014-02-11 |   29 |      15
    603 | 2014-02-23 |  144 |      15
    603 | 2014-02-09 |    6 |      15
    604 | 2014-02-10 |   22 |      17
    604 | 2014-02-21 |  137 |      17
    604 | 2014-02-22 |  154 |      17
    605 | 2014-02-15 |   60 |      15
    606 | 2014-02-23 |  131 |      13
    607 | 2014-02-20 |  123 |      17
    608 | 2014-02-20 |  106 |      21
    609 | 2014-02-27 |  195 |      15
    609 | 2014-02-12 |   39 |      15
    610 | 2014-02-09 |    8 |      17
    611 | 2014-02-15 |   52 |      15
    612 | 2014-02-10 |   13 |      14
    612 | 2014-02-11 |   27 |      14
    613 | 2014-02-24 |  172 |      17
    614 | 2014-02-15 |   61 |      17
    615 | 2014-02-22 |  122 |      12
    616 | 2014-02-10 |   19 |      18
    617 | 2014-02-13 |   48 |      17
    618 | 2014-02-27 |  164 |      15
    619 | 2014-02-24 |  151 |      17
    620 | 2014-02-24 |  146 |      17
    621 | 2014-02-15 |   56 |      15
    621 | 2014-02-12 |   30 |      15
    622 | 2014-02-24 |  128 |      14
    622 | 2014-02-25 |  142 |      14
    623 | 2014-02-16 |   82 |      19
    624 | 2014-02-24 |  151 |      17
    625 | 2014-02-18 |   79 |      15
    626 | 2014-02-20 |  100 |      19
    627 | 2014-02-19 |   93 |      16
    627 | 2014-02-21 |  117 |      16
    628 | 2014-02-17 |   86 |      17
    629 | 2014-02-17 |   85 |      20
    630 | 2014-02-16 |   67 |      15
    631 | 2014-02-25 |  150 |      15
    632 | 2014-02-10 |   10 |      16
    633 | 2014-02-11 |   30 |      16
    633 | 2014-02-12 |   46 |      16
    634 | 2014-02-16 |   75 |      15
    635 | 2014-02-23 |  157 |      19
    636 | 2014-02-27 |  186 |      17
    637 | 2014-02-18 |   90 |      16
    638 | 2014-02-24 |  150 |      15
    639 | 2014-02-20 |  106 |      18
    640 | 2014-02-16 |   81 |      17
    641 | 2014-02-09 |    8 |      15
    641 | 2014-02-14 |   57 |      15
    642 | 2014-02-26 |  186 |      16
    643 | 2014-02-15 |   58 |      16
    644 | 2014-02-16 |   70 |      18
    645 | 2014-02-24 |  154 |      17
    646 | 2014-02-19 |  106 |      17
    646 | 2014-02-17 |   81 |      17
    646 | 2014-02-15 |   55 |      17
    647 | 2014-02-13 |   41 |      14
    648 | 2014-02-19 |   98 |      12
    649 | 2014-02-13 |   43 |      16
    650 | 2014-02-11 |   29 |      14
    650 | 2014-02-22 |  135 |      14
    651 | 2014-02-16 |   64 |      17
    652 | 2014-02-21 |  126 |      18
    653 | 2014-02-20 |  114 |      16
    653 | 2014-02-23 |  151 |      16
    654 | 2014-02-26 |  168 |      16
    654 | 2014-02-19 |   98 |      16
    655 | 2014-02-15 |   63 |      16
    656 | 2014-02-26 |  178 |      17
    657 | 2014-02-18 |   93 |      19
    658 | 2014-02-26 |  159 |      18
    659 | 2014-02-23 |  123 |      17
    660 | 2014-02-21 |  119 |      17
    661 | 2014-02-09 |    4 |      15
    662 | 2014-02-16 |   65 |      16
    663 | 2014-02-24 |  153 |      19
    664 | 2014-02-12 |   30 |      18
    665 | 2014-02-20 |  120 |      16
    666 | 2014-02-17 |   66 |      18
    667 | 2014-02-10 |   11 |      15
    667 | 2014-02-16 |   66 |      15
    668 | 2014-02-23 |  149 |      17
    669 | 2014-02-24 |  142 |      16
    670 | 2014-02-13 |   40 |      15
    671 | 2014-02-09 |    9 |      15
    671 | 2014-02-17 |   93 |      15
    671 | 2014-02-26 |  183 |      15
    671 | 2014-02-24 |  154 |      15
    672 | 2014-02-23 |  142 |      16
    673 | 2014-02-12 |   35 |      13
    673 | 2014-02-09 |    2 |      13
    674 | 2014-02-18 |   81 |      16
    675 | 2014-02-19 |   96 |      14
    676 | 2014-02-27 |  172 |      12
    676 | 2014-02-10 |   14 |      12
    676 | 2014-02-23 |  134 |      12
    677 | 2014-02-09 |    9 |      16
    677 | 2014-02-21 |  132 |      16
    678 | 2014-02-21 |  114 |      18
    678 | 2014-02-24 |  158 |      18
    679 | 2014-02-14 |   58 |      18
    680 | 2014-02-20 |  116 |      15
    681 | 2014-02-24 |  160 |      15
    681 | 2014-02-23 |  145 |      15
    681 | 2014-02-11 |   21 |      15
    682 | 2014-02-20 |  110 |      14
    682 | 2014-02-22 |  134 |      14
    683 | 2014-02-20 |  108 |      15
    684 | 2014-02-26 |  151 |      21
    685 | 2014-02-25 |  151 |      15
    686 | 2014-02-25 |  178 |      17
    686 | 2014-02-10 |   20 |      17
    687 | 2014-02-27 |  188 |      16
    688 | 2014-02-12 |   32 |      15
    689 | 2014-02-22 |  119 |      16
    690 | 2014-02-18 |   87 |      15
    691 | 2014-02-18 |   95 |      19
    692 | 2014-02-22 |  120 |      15
    693 | 2014-02-22 |  135 |      16
    694 | 2014-02-12 |   31 |      15
    694 | 2014-02-14 |   55 |      15
    695 | 2014-02-26 |  155 |      15
    696 | 2014-02-25 |  178 |      17
    697 | 2014-02-23 |  140 |      14
    697 | 2014-02-22 |  126 |      14
    697 | 2014-02-15 |   58 |      14
    698 | 2014-02-11 |   21 |      16
    699 | 2014-02-09 |    3 |      16
    700 | 2014-02-09 |    4 |      16
    701 | 2014-02-22 |  155 |      18
    702 | 2014-02-09 |    3 |      19
    703 | 2014-02-25 |  184 |      16
    704 | 2014-02-10 |   13 |      15
    704 | 2014-02-16 |   73 |      15
    705 | 2014-02-21 |  135 |      17
    706 | 2014-02-19 |   96 |      18
    707 | 2014-02-11 |   21 |      18
    708 | 2014-02-15 |   59 |      17
    709 | 2014-02-22 |  153 |      15
    709 | 2014-02-13 |   57 |      15
    709 | 2014-02-23 |  168 |      15
    710 | 2014-02-13 |   43 |      15
    711 | 2014-02-24 |  162 |      16
    712 | 2014-02-20 |  106 |      15
    713 | 2014-02-26 |  168 |      15
    714 | 2014-02-18 |  107 |      17
    715 | 2014-02-15 |   48 |      13
    715 | 2014-02-16 |   61 |      13
    715 | 2014-02-17 |   74 |      13
    715 | 2014-02-27 |  167 |      13
    716 | 2014-02-11 |   25 |      16
    717 | 2014-02-15 |   57 |      14
    718 | 2014-02-20 |   99 |      15
    719 | 2014-02-17 |   84 |      16
    720 | 2014-02-16 |   68 |      13
    720 | 2014-02-20 |  113 |      13
    721 | 2014-02-20 |  109 |      15
    721 | 2014-02-11 |   27 |      15
    722 | 2014-02-15 |   73 |      15
    723 | 2014-02-12 |   36 |      16
    724 | 2014-02-15 |   66 |      16
    725 | 2014-02-21 |  134 |      15
    726 | 2014-02-13 |   42 |      15
    727 | 2014-02-12 |   38 |      15
    727 | 2014-02-10 |   11 |      15
    728 | 2014-02-22 |  161 |      20
    729 | 2014-02-18 |  103 |      14
    729 | 2014-02-10 |   15 |      14
    730 | 2014-02-11 |   28 |      16
    730 | 2014-02-13 |   55 |      16
    731 | 2014-02-22 |  129 |      19
    732 | 2014-02-13 |   48 |      19
    733 | 2014-02-26 |  156 |      14
    734 | 2014-02-16 |   60 |      14
    735 | 2014-02-27 |  186 |      17
    736 | 2014-02-23 |  150 |      17
    737 | 2014-02-27 |  164 |      14
    737 | 2014-02-14 |   43 |      14
    738 | 2014-02-10 |   17 |      16
    739 | 2014-02-16 |   68 |      19
    740 | 2014-02-19 |  118 |      16
    741 | 2014-02-24 |  145 |      13
    741 | 2014-02-10 |   13 |      13
    741 | 2014-02-15 |   64 |      13
    742 | 2014-02-16 |   81 |      19
    743 | 2014-02-25 |  161 |      15
    743 | 2014-02-26 |  176 |      15
    744 | 2014-02-25 |  173 |      16
    745 | 2014-02-13 |   32 |      11
    745 | 2014-02-27 |  146 |      11
    746 | 2014-02-15 |   54 |      15
    747 | 2014-02-25 |  160 |      20
    748 | 2014-02-17 |   83 |      15
    749 | 2014-02-19 |  119 |      18
    749 | 2014-02-14 |   58 |      18
    750 | 2014-02-26 |  151 |      14
    751 | 2014-02-23 |  128 |      15
    751 | 2014-02-27 |  168 |      15
    752 | 2014-02-10 |   18 |      15
    752 | 2014-02-13 |   55 |      15
    753 | 2014-02-09 |    6 |      16
    754 | 2014-02-23 |  147 |      15
    755 | 2014-02-26 |  153 |      14
    755 | 2014-02-18 |   79 |      14
    756 | 2014-02-25 |  144 |      12
    757 | 2014-02-09 |    7 |      13
    757 | 2014-02-10 |   20 |      13
    757 | 2014-02-12 |   43 |      13
    758 | 2014-02-24 |  179 |      16
    759 | 2014-02-17 |   86 |      16
    760 | 2014-02-21 |  135 |      18
    761 | 2014-02-17 |   80 |      14
    762 | 2014-02-26 |  193 |      15
    763 | 2014-02-14 |   59 |      19
    764 | 2014-02-11 |   29 |      15
    765 | 2014-02-11 |   29 |      15
    765 | 2014-02-18 |  102 |      15
    766 | 2014-02-26 |  165 |      14
    767 | 2014-02-13 |   52 |      16
    768 | 2014-02-20 |  114 |      18
    769 | 2014-02-23 |  141 |      18
    770 | 2014-02-18 |   82 |      16
    770 | 2014-02-13 |   36 |      16
    771 | 2014-02-15 |   59 |      17
    772 | 2014-02-21 |  107 |      16
    773 | 2014-02-25 |  173 |      17
    774 | 2014-02-20 |  131 |      16
    775 | 2014-02-12 |   41 |      16
    775 | 2014-02-15 |   77 |      16
    776 | 2014-02-26 |  155 |      20
    777 | 2014-02-21 |  117 |      19
    778 | 2014-02-18 |  101 |      19
    779 | 2014-02-16 |   75 |      15
    780 | 2014-02-11 |   27 |      15
    780 | 2014-02-25 |  176 |      15
    781 | 2014-02-20 |  111 |      16
    782 | 2014-02-26 |  174 |      16
    782 | 2014-02-19 |  103 |      16
    783 | 2014-02-22 |  119 |      13
    784 | 2014-02-22 |  136 |      16
    785 | 2014-02-26 |  163 |      16
    786 | 2014-02-25 |  150 |      18
    787 | 2014-02-24 |  149 |      15
    788 | 2014-02-15 |   69 |      19
    789 | 2014-02-21 |  134 |      16
    789 | 2014-02-11 |   27 |      16
    790 | 2014-02-10 |   12 |      16
    791 | 2014-02-16 |   98 |      16
    791 | 2014-02-14 |   71 |      16
    791 | 2014-02-11 |   30 |      16
    792 | 2014-02-13 |   49 |      16
    793 | 2014-02-20 |  117 |      14
    794 | 2014-02-20 |  102 |      15
    795 | 2014-02-19 |   90 |      17
    796 | 2014-02-26 |  209 |      19
    796 | 2014-02-15 |   75 |      19
    797 | 2014-02-11 |   26 |      17
    798 | 2014-02-13 |   50 |      16
    798 | 2014-02-19 |  113 |      16
    799 | 2014-02-20 |  118 |      19
    800 | 2014-02-26 |  140 |      16
    801 | 2014-02-18 |  112 |      17
    801 | 2014-02-11 |   28 |      17
    802 | 2014-02-10 |   13 |      14
    803 | 2014-02-14 |   55 |      16
    804 | 2014-02-23 |  141 |      15
    805 | 2014-02-19 |   82 |      14
    806 | 2014-02-25 |  158 |      14
    806 | 2014-02-15 |   55 |      14
    807 | 2014-02-14 |   53 |      17
    808 | 2014-02-24 |  158 |      17
    808 | 2014-02-27 |  193 |      17
    809 | 2014-02-23 |  102 |      15
    810 | 2014-02-21 |  111 |      17
    811 | 2014-02-22 |  125 |      15
    812 | 2014-02-18 |  104 |      19
    813 | 2014-02-14 |   59 |      15
    814 | 2014-02-25 |  136 |      18
    815 | 2014-02-20 |  112 |      16
    816 | 2014-02-24 |  165 |      15
    817 | 2014-02-10 |    7 |      17
    818 | 2014-02-18 |   81 |      20
    819 | 2014-02-15 |   52 |      14
    819 | 2014-02-21 |  113 |      14
    819 | 2014-02-16 |   66 |      14
    820 | 2014-02-11 |   29 |      17
    820 | 2014-02-22 |  143 |      17
    821 | 2014-02-13 |   53 |      14
    821 | 2014-02-09 |    7 |      14
    821 | 2014-02-24 |  149 |      14
    821 | 2014-02-26 |  168 |      14
    822 | 2014-02-09 |    2 |      17
    823 | 2014-02-23 |  139 |      14
    824 | 2014-02-23 |  127 |      15
    825 | 2014-02-21 |  135 |      19
    826 | 2014-02-20 |   95 |      16
    827 | 2014-02-14 |   50 |      17
    828 | 2014-02-25 |  144 |      16
    829 | 2014-02-17 |   73 |      13
    829 | 2014-02-12 |   30 |      13
    829 | 2014-02-19 |   95 |      13
    830 | 2014-02-10 |   15 |      17
    831 | 2014-02-20 |  123 |      16
    832 | 2014-02-14 |   50 |      16
    833 | 2014-02-16 |   83 |      17
    834 | 2014-02-25 |  145 |      16
    835 | 2014-02-17 |   87 |      18
    836 | 2014-02-25 |  159 |      16
    837 | 2014-02-10 |   15 |      16
    837 | 2014-02-16 |   81 |      16
    838 | 2014-02-23 |  151 |      14
    838 | 2014-02-17 |   92 |      14
    838 | 2014-02-16 |   78 |      14
    838 | 2014-02-19 |  112 |      14
    839 | 2014-02-20 |  102 |      16
    840 | 2014-02-23 |  121 |      12
    840 | 2014-02-13 |   37 |      12
    841 | 2014-02-21 |  129 |      15
    841 | 2014-02-22 |  144 |      15
    842 | 2014-02-22 |  114 |      16
    843 | 2014-02-11 |   29 |      14
    844 | 2014-02-25 |  178 |      16
    845 | 2014-02-09 |    5 |      15
    845 | 2014-02-25 |  164 |      15
    845 | 2014-02-26 |  179 |      15
    846 | 2014-02-14 |   63 |      16
    847 | 2014-02-16 |   72 |      18
    848 | 2014-02-12 |   21 |      16
    849 | 2014-02-17 |   71 |      15
    849 | 2014-02-11 |   22 |      15
    850 | 2014-02-13 |   42 |      14
    851 | 2014-02-23 |  137 |      15
    851 | 2014-02-18 |   80 |      15
    851 | 2014-02-26 |  173 |      15
    852 | 2014-02-10 |   11 |      14
    853 | 2014-02-26 |  164 |      15
    854 | 2014-02-21 |  123 |      18
    855 | 2014-02-15 |   63 |      15
    856 | 2014-02-14 |   57 |      19
    857 | 2014-02-13 |   54 |      19
    858 | 2014-02-27 |  177 |      14
    859 | 2014-02-10 |   17 |      14
    860 | 2014-02-22 |  119 |      15
    861 | 2014-02-10 |   11 |      17
    862 | 2014-02-14 |   52 |      16
    863 | 2014-02-13 |   32 |      17
    864 | 2014-02-24 |  159 |      14
    864 | 2014-02-14 |   51 |      14
    865 | 2014-02-18 |  102 |      16
    866 | 2014-02-13 |   49 |      15
    867 | 2014-02-16 |   90 |      16
    868 | 2014-02-19 |  119 |      17
    869 | 2014-02-25 |  161 |      14
    869 | 2014-02-24 |  147 |      14
    869 | 2014-02-20 |   99 |      14
    870 | 2014-02-19 |  104 |      18
    871 | 2014-02-21 |  137 |      15
    872 | 2014-02-27 |  160 |      16
    873 | 2014-02-20 |  110 |      14
    873 | 2014-02-23 |  143 |      14
    874 | 2014-02-12 |   45 |      18
    875 | 2014-02-14 |   50 |      13
    876 | 2014-02-25 |  181 |      16
    877 | 2014-02-09 |    4 |      15
    878 | 2014-02-11 |   26 |      17
    879 | 2014-02-18 |   86 |      13
    880 | 2014-02-26 |  197 |      15
    880 | 2014-02-20 |  131 |      15
    880 | 2014-02-14 |   66 |      15
    881 | 2014-02-11 |   31 |      16
    882 | 2014-02-26 |  181 |      18
    883 | 2014-02-11 |   30 |      17
    884 | 2014-02-17 |   73 |      14
    885 | 2014-02-20 |  126 |      19
    886 | 2014-02-11 |   31 |      14
    886 | 2014-02-17 |   88 |      14
    887 | 2014-02-12 |   28 |      16
    888 | 2014-02-19 |  128 |      19
    889 | 2014-02-26 |  183 |      19
    890 | 2014-02-17 |   79 |      16
    891 | 2014-02-19 |   92 |      19
    892 | 2014-02-18 |  105 |      15
    893 | 2014-02-11 |   26 |      14
    893 | 2014-02-25 |  164 |      14
    894 | 2014-02-13 |   44 |      16
    894 | 2014-02-18 |  108 |      16
    895 | 2014-02-11 |   20 |      17
    896 | 2014-02-24 |  146 |      16
    897 | 2014-02-14 |   44 |      14
    898 | 2014-02-17 |   75 |      15
    899 | 2014-02-11 |   24 |      22
    900 | 2014-02-24 |  136 |      14
    901 | 2014-02-20 |  111 |      14
    902 | 2014-02-24 |  146 |      16
    903 | 2014-02-26 |  157 |      18
    904 | 2014-02-10 |   13 |      15
    904 | 2014-02-13 |   52 |      15
    905 | 2014-02-11 |   27 |      18
    906 | 2014-02-09 |    2 |      15
    907 | 2014-02-15 |   76 |      16
    908 | 2014-02-25 |  167 |      19
    909 | 2014-02-13 |   50 |      16
    910 | 2014-02-09 |    8 |      15
    910 | 2014-02-13 |   50 |      15
    911 | 2014-02-18 |   81 |      18
    912 | 2014-02-12 |   33 |      16
